	youtube_id	comment	like_num
11115	ITSJOSH	trump   it is what it is   also trump   gets covid covid   insert leonardo dicaprio laughing meme biden   insert leonardo dicaprio laughing meme	1
11116	ITALIANSTALLION	shut up man       biden thinks hes black	2
11117	IDFY	fox has gone down  wallace is so biased   biden is a awful  this is ridiculous  just makes up crap and lies  same as usual  honestly couldn t watch it all	0
11118	ICUHonesty	politics is like religion  you stick on one side and don t have an open mind to the other side  politics is another reason why this nation is being divided  ridiculous	0
11119	IA	chris wallace has a smirk on he s face  very dishonest moderator	0
11120	Huttnugget	kamarad wallace did fantastic at proving for all time his allegience to anti american agenda	40
11121	HuongTran	joe biden has plan  that is why he has a little note so he keeps looking down to see what he is talking  he was vp  he is not vp now  why did chris call joe biden vice president  it seems joe biden takes sanders s idea  he takes idea buy america from trump  chris  why did not you ask joe biden about buy american when he was vp  free healthcare for everybody   i like it but who pay for it  joe biden	37
11122	HunterTrahan	we are doomed	15
11123	HudsonDelver	good god that was horrible	0
11124	Hudson22Hornet	hey joe why don t you repeat yourself one more time  i m sure it d help	1
11125	HuckleberryScout	joe  uncomfortable laughter  biden	0
11126	HowitStarts	thought the moderator was supposed to ask questions that voters are interested in   maintain the situation and de escalate   hmmm seems democrats   msm  and another agency have similar issues	6
11127	HowdyDoody	chris wallace has been leaning to the left for some time now	11
11128	Hovawartfreunde	one thing both sides can agree on  this debate was a digrace for democracy  i wish the next debate were about political aims and not personal attacks	7
11129	HotwheelsSickness	not even 20 minutes into the debate  it s obvious joe is wearing a ear piece  he s corrected himself twice and that s not like himself  sleepy joe doesn t catch his mistakes  also they need to get rid of that blatant shill chris wallace	0
11130	HotIce	1 10 40  lol     of all people to warn anyone about  interruptions      chris  siddown	3
11131	HongKongwithBrian	trump was talking about the obama care and he is winning big    too high on the premium for americans  but wallace stop   and ignored the answer say   equal 2 mins time talking  wallace did that out of a blue mess up the debate trump was pointing out the evil of obama care  damm 2 against     joe   ah ah i um um   ah ah um	0
11132	HolyWater	why isn t caption working	1
11133	HollyLynnOverin	it s funny  biden lies about as well as president trump tells the truth in this debate  this session between a hero and a conman has been great therapeutic and comic relief  trump 2020	0
